STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2000,,69.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2001,,64.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2002,,65.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2003,,64.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2004,,66.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2005,,66.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2006,,68.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2007,,67.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2008,,67.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2009,,66.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2010,,66.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2011,,65.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2012,,65.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2013,,66.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2014,,66.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2015,,67.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2016,,66.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2017,,65.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2018,,65.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2019,,65.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2020,,63.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2021,,65.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,AT,Austria,2022,,66.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2000,,62.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2001,,71.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2002,,70.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2003,,73.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2004,,76.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2005,,76.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2006,,79,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2007,,80.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2008,,78.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2009,,79.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2010,,79.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2011,,80.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2012,,80.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2013,,78.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2014,,81.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2015,,81.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2016,,81.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2017,,83.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2018,,85.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2019,,83.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2020,,79.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2021,,80.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BE,Belgium,2022,,80.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2005,,30.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2006,,35,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2007,,54.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2008,,50.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2009,,45.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2010,,61.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2011,,65.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2012,,66.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2013,,65.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2014,,62,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2015,,64.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2016,,63.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2017,,65.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2018,,60.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2019,,61.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2021,,57.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,BG,Bulgaria,2022,,58.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2004,,22,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2005,,11.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2006,,25.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2007,,25.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2008,,34,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2009,,42.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2010,,50,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2011,,52,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2012,,55.3,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2013,,56.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2014,,58.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2015,,59.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2016,,64.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2017,,66.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2018,,70.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2019,,66.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2020,,59.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2021,,58.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CY,Cyprus,2022,,69.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2003,,51.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2004,,55.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2005,,59,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2006,,63.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2007,,65.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2008,,67.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2009,,68.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2010,,70,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2011,,69.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2012,,69.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2013,,69.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2014,,73,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2015,,74.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2016,,75.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2017,,72.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2018,,69.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2019,,71.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2020,,67.9,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2021,,69.1,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,CZ,Czechia,2022,,70.8,,d,definition differs (see metadata),,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2000,,78,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2001,,75.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2002,,74.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2003,,70.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2004,,69.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2005,,68.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2006,,66.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2007,,66.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2008,,70.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2009,,73.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2010,,72.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2011,,71.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2012,,71.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2013,,71.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2014,,71.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2015,,69.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2016,,70.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2017,,69.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2018,,68.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2019,,64,,b,break in time series,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2020,,68.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2021,,67.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DE,Germany,2022,,68.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2000,,55.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2001,,57.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2002,,57.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2003,,53.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2004,,53.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2005,,52.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2006,,56.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2007,,56.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2008,,59.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2009,,84,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2010,,84,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2011,,54.3,,be,"break in time series, estimated",,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2012,,61.6,,e,estimated,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2013,,69.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2014,,69.8,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2015,,73.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2016,,79,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2017,,71.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2018,,70.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2019,,69.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2020,,64,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2021,,64.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,DK,Denmark,2022,,64.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2004,,33.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2005,,40.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2006,,45.7,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2007,,49.6,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2008,,43.5,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2009,,57.2,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2010,,56.1,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2011,,62.9,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2012,,61.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2013,,58.4,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2014,,60.3,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2015,,59,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2016,,56,,,,,
dataflow,ESTAT:CEI_WM020(1.0),Recycling rate of packaging waste by type of packaging,A,Annual,W1501,Packaging,RT,Rate,EE,Estonia,2017,,53.5,,,,,
